1	49	-33.58315602816793
2	99	-36.05503194731579
3	149	-38.59385316827183
4	199	-34.384229618632304
5	249	-38.34350661107005
6	299	-34.405084962794
7	349	-40.680667472840845
8	399	-33.31748275380416
9	449	-36.846847538107724
10	499	-35.66487952646906
11	549	-35.046322942895316
12	599	-38.02805797666634
13	649	-36.15423030934635
14	699	-36.12933918532363
15	749	-29.486459752209882
16	799	-39.286048560062085
17	849	-41.081556123863685
18	899	-38.99036249958268
19	949	-43.35422797053617
20	999	-34.60431930908682
21	1049	-39.940724193803405
22	1099	-25.713371211527214
23	1149	-27.062904139997823
24	1199	-25.12132999241372
25	1249	-28.938612827335294
26	1299	-19.994202614554663
27	1349	-19.366837053341055
28	1399	-16.786515799100254
29	1449	-21.588122396307757
30	1499	-26.200615832387772
31	1549	-28.121730439660034
32	1599	-19.346697824958206
33	1649	-19.96231224392929
34	1699	-17.679640611980105
35	1749	-24.276130125293413
36	1799	-9.588586003388235
37	1849	-26.3636939496092
38	1899	-19.995824227565898
39	1949	-13.56729596097204
40	1999	-15.130964593755193
41	2049	-15.785286631786365
42	2099	-17.086172540407162
43	2149	-11.431484277777518
44	2199	-16.923917366656475
45	2249	-14.693749545187943
46	2299	-16.436525070308317
47	2349	-13.742318646531135
48	2399	-18.861992395455424
49	2449	-18.40436712594008
50	2499	-23.8056842161182
