1	49	-46.19373594329268
2	99	-56.39228973548098
3	149	-55.6835220513186
4	199	-50.58026162325876
5	249	-57.72348236743603
6	299	-55.64337998906367
7	349	-53.86541154688617
8	399	-56.914491126313145
9	449	-54.872019652735965
10	499	-60.79005120595167
11	549	-53.818357335234964
12	599	-42.33309752083494
13	649	-43.61932229256983
14	699	-46.26003226591723
15	749	-45.68107716841289
16	799	-40.54241570338306
17	849	-56.654006018237496
18	899	-50.76432952762065
19	949	-55.58698370467551
20	999	-51.74913802663232
21	1049	-49.46029380472116
22	1099	-53.23156660095718
23	1149	-38.101107606033835
24	1199	-29.31862636355726
25	1249	-29.69764433085087
26	1299	-18.3875869546822
27	1349	-24.31559614223898
28	1399	-22.238400072516036
29	1449	-25.98006075413717
30	1499	-21.54216313341748
31	1549	-14.495492656229198
32	1599	-18.194798351504186
33	1649	-19.896828361174265
34	1699	-18.29590460751043
35	1749	-21.574678517816576
36	1799	-22.025832465579047
37	1849	-14.48872244689974
38	1899	-17.95848088336209
39	1949	-11.966036836314704
40	1999	-12.308169379658233
41	2049	-12.591761044427274
42	2099	-9.617590022680586
43	2149	-10.81005134600282
44	2199	-17.320897304539713
45	2249	-14.804822350158748
46	2299	-12.225544381671982
47	2349	-20.327238862525256
48	2399	-24.1748740040121
49	2449	-18.372197045938595
50	2499	-15.242046869199168
