1	49	-30.977545096768893
2	99	-37.16645243043612
3	149	-37.088697899719136
4	199	-31.651877704636984
5	249	-27.463624503399668
6	299	-32.296017995782464
7	349	-37.67158918869985
8	399	-28.934377737359043
9	449	-33.218041553559296
10	499	-33.579489351060516
11	549	-34.07146001739793
12	599	-27.552680746924906
13	649	-28.8524614206159
14	699	-26.283795381756388
15	749	-35.21267722756735
16	799	-31.091983449965383
17	849	-31.266065365281552
18	899	-32.49423474919632
19	949	-31.76231473602462
20	999	-36.43378757405104
21	1049	-33.373733467218635
22	1099	-37.30899111273472
23	1149	-39.72924637702933
24	1199	-22.467566194160444
25	1249	-25.830636821244767
26	1299	-17.758166913787715
27	1349	-33.187955114987055
28	1399	-23.75647053976237
29	1449	-24.377764716386935
30	1499	-21.626079285779987
31	1549	-23.89031231921267
32	1599	-26.124289331683674
33	1649	-23.555497369675614
34	1699	-16.369209889383747
35	1749	-23.8269846481725
36	1799	-16.186818708948316
37	1849	-24.045147995016578
38	1899	-14.416346497066925
39	1949	-18.8792141742985
40	1999	-13.109581885023
41	2049	-20.006976455688918
42	2099	-23.064403351401605
43	2149	-11.80400426047553
44	2199	-15.902128065532214
45	2249	-13.896606048286491
46	2299	-11.827332434621153
47	2349	-15.611423943460684
48	2399	-13.885821307680223
49	2449	-16.495042618737575
50	2499	-15.78719179960047
