1	49	-53.847130019313454
2	99	-55.34609136835506
3	149	-56.40718000567437
4	199	-60.212852524916556
5	249	-60.00459471925853
6	299	-55.3601745349513
7	349	-58.88718706913852
8	399	-52.454609538923165
9	449	-62.728427550175546
10	499	-58.101610543933944
11	549	-55.83124474213988
12	599	-58.25279739008255
13	649	-55.1473224069758
14	699	-56.98548239489124
15	749	-55.55959872754238
16	799	-54.488428413917056
17	849	-63.007258894413326
18	899	-54.89780830386099
19	949	-56.30689792185709
20	999	-52.82001482100008
21	1049	-47.36370780010161
22	1099	-46.68155235276469
23	1149	-56.89096839037331
24	1199	-31.636992340541596
25	1249	-38.4732831902613
26	1299	-41.6677659407516
27	1349	-21.78831131070031
28	1399	-23.754131935938886
29	1449	-35.82746847508012
30	1499	-20.019571533398572
31	1549	-20.93350527844005
32	1599	-20.13940355315635
33	1649	-23.154577059642154
34	1699	-17.854736007671804
35	1749	-20.695656409491477
36	1799	-19.02922388347418
37	1849	-23.14275379703569
38	1899	-17.5737787164429
39	1949	-23.5022361872336
40	1999	-18.852700614660233
41	2049	-21.057892888785684
42	2099	-12.24240147374649
43	2149	-30.460816590119272
44	2199	-20.44328287459225
45	2249	-20.95365819919104
46	2299	-17.736574473578834
47	2349	-19.738773971818045
48	2399	-18.694344367366355
49	2449	-13.139829020552877
50	2499	-17.793581212230343
