1	49	-60.286468939223845
2	99	-66.45172687561272
3	149	-65.58027197434772
4	199	-63.24734473603708
5	249	-69.0447176110779
6	299	-60.2243991463663
7	349	-65.8986173922238
8	399	-65.69543022197261
9	449	-59.988848477508725
10	499	-64.80777756788522
11	549	-68.39381375964086
12	599	-68.8628901749687
13	649	-71.75657936013135
14	699	-59.877729045038365
15	749	-58.159338473718776
16	799	-72.41056218984185
17	849	-69.56332269977031
18	899	-65.0577356662279
19	949	-64.92072954611284
20	999	-60.796419904224535
21	1049	-53.871756958759384
22	1099	-29.76986170308312
23	1149	-29.750823350392977
24	1199	-29.868749213169362
25	1249	-30.510085160102772
26	1299	-35.49531728952471
27	1349	-27.1747926467968
28	1399	-28.887120052709502
29	1449	-25.418660218841005
30	1499	-27.537386316318234
31	1549	-23.549476604499407
32	1599	-24.620702068077804
33	1649	-23.07650039758158
34	1699	-23.146003087963898
35	1749	-17.78769955059807
36	1799	-16.132619113018997
37	1849	-17.051951045948343
38	1899	-17.014570102492545
39	1949	-24.21056693607689
40	1999	-23.140374225928642
41	2049	-23.432085992450165
42	2099	-21.00110519366738
43	2149	-16.175877686279126
44	2199	-17.68469037245145
45	2249	-19.532687882060262
46	2299	-20.416313224532637
47	2349	-15.593493641439853
48	2399	-23.714856445067394
49	2449	-23.608356595586137
50	2499	-15.120206895311505
