1	49	-30.612644831224294
2	99	-46.76347566766013
3	149	-39.161582775189956
4	199	-37.25475302057827
5	249	-36.513726277486185
6	299	-31.45933274869388
7	349	-36.87718247785025
8	399	-35.77686319922205
9	449	-38.09513781301946
10	499	-37.11279375088357
11	549	-40.224458938229006
12	599	-42.05999395996339
13	649	-38.22411161723854
14	699	-43.755951604252154
15	749	-44.60671114625946
16	799	-36.33387142341714
17	849	-37.00719931304777
18	899	-31.23219554075579
19	949	-35.79607179283676
20	999	-33.740977909706736
21	1049	-40.624735907531075
22	1099	-32.43232772312987
23	1149	-44.75996346615993
24	1199	-36.4066287912078
25	1249	-35.23199365595598
26	1299	-21.493330179918907
27	1349	-29.296057331760288
28	1399	-28.066383935420344
29	1449	-29.225033005036533
30	1499	-30.124375588514347
31	1549	-23.698258848888855
32	1599	-24.410108008693264
33	1649	-31.7963452280886
34	1699	-26.375676213041302
35	1749	-31.078146603884832
36	1799	-20.85492813831276
37	1849	-16.84046311511814
38	1899	-25.164850781137115
39	1949	-28.551500064359853
40	1999	-39.38083700613465
41	2049	-35.40238538638951
42	2099	-30.799069417874346
43	2149	-19.83034394413137
44	2199	-23.69141098744783
45	2249	-19.61458851150788
46	2299	-14.967414034994695
47	2349	-20.31906070965305
48	2399	-21.863318846392428
49	2449	-20.584379813264672
50	2499	-23.34923579703327
