1	49	-63.602526371508404
2	99	-64.80219406930736
3	149	-55.21704073077808
4	199	-55.37350186209722
5	249	-64.02498909209757
6	299	-59.45073961504366
7	349	-63.92086157086121
8	399	-62.147382320757465
9	449	-62.111837145926934
10	499	-55.01757350995615
11	549	-67.61421835367268
12	599	-61.43285862948619
13	649	-58.762789615458374
14	699	-59.36213177867364
15	749	-56.669706666126984
16	799	-63.033603769734086
17	849	-64.9215394108432
18	899	-57.43040173170885
19	949	-63.7925857219804
20	999	-57.11436380262533
21	1049	-32.109549274966135
22	1099	-36.30582114566664
23	1149	-49.158215335207544
24	1199	-42.80234454781153
25	1249	-20.85301966041195
26	1299	-26.15944830275619
27	1349	-28.894365946045586
28	1399	-24.991061632230434
29	1449	-26.032649702229193
30	1499	-24.835973172475725
31	1549	-27.24129347063309
32	1599	-20.31277037150673
33	1649	-28.495867192430808
34	1699	-23.662514172607406
35	1749	-24.85712038072995
36	1799	-22.530781400923214
37	1849	-25.337966730511102
38	1899	-14.293697957255139
39	1949	-22.53520189547023
40	1999	-18.265134099922136
41	2049	-16.823642230924296
42	2099	-13.046398758570254
43	2149	-16.887905286352744
44	2199	-15.689389843765221
45	2249	-25.11668468006518
46	2299	-19.960596356278007
47	2349	-23.66067523486881
48	2399	-24.484553798059903
49	2449	-13.952637915516824
50	2499	-21.96222988711767
