1	49	-47.220951594598716
2	99	-51.2438438142225
3	149	-49.00936791002737
4	199	-47.367114971524074
5	249	-51.72754419447196
6	299	-47.294742563256484
7	349	-52.60741234874987
8	399	-55.2368280575406
9	449	-49.776286615204945
10	499	-48.580660095987206
11	549	-47.58989971932697
12	599	-51.89197326473163
13	649	-49.74646650359794
14	699	-53.49067224191886
15	749	-41.933211755773904
16	799	-48.29853207870042
17	849	-46.27264833150557
18	899	-49.46618539273149
19	949	-43.73555845133692
20	999	-49.787628537036085
21	1049	-43.665729813840905
22	1099	-48.166384831620746
23	1149	-41.070703736513444
24	1199	-35.57020319974719
25	1249	-48.15530771643973
26	1299	-25.48288036091498
27	1349	-22.8781454823688
28	1399	-29.503109592251498
29	1449	-28.58330431598216
30	1499	-26.065148050626963
31	1549	-29.273997580161684
32	1599	-22.873796892654642
33	1649	-14.57254472769084
34	1699	-17.454683728846344
35	1749	-17.645579317744925
36	1799	-22.074332394812263
37	1849	-20.46631059305784
38	1899	-18.983427028915983
39	1949	-19.934949988589246
40	1999	-19.190455580022363
41	2049	-20.405145449098814
42	2099	-19.59569876503977
43	2149	-15.199257911649326
44	2199	-14.888899631190682
45	2249	-23.74936940659376
46	2299	-20.15308159560884
47	2349	-17.59764734471033
48	2399	-22.00767410373545
49	2449	-18.591706694522443
50	2499	-17.099701931978878
