1	49	-65.39355359336129
2	99	-68.36931073274917
3	149	-65.93081252949922
4	199	-62.99111596786673
5	249	-66.92448877655744
6	299	-70.52480226100555
7	349	-61.987208782127475
8	399	-71.82212053960033
9	449	-68.51394528762242
10	499	-67.09127550638242
11	549	-68.22549396889039
12	599	-70.77456768857701
13	649	-69.27445641921769
14	699	-64.07746582806402
15	749	-67.10559267392846
16	799	-63.02509483757696
17	849	-66.37611771302547
18	899	-65.20856281421719
19	949	-71.26560718519332
20	999	-67.11165783576114
21	1049	-27.445164622236064
22	1099	-28.42185726583884
23	1149	-26.931199178797602
24	1199	-26.13158709991392
25	1249	-26.018518308936745
26	1299	-19.533150243728183
27	1349	-23.542421984229833
28	1399	-18.084517651656792
29	1449	-27.911035084278687
30	1499	-26.399179408340792
31	1549	-19.481772190694137
32	1599	-21.179829974922697
33	1649	-30.121843008088923
34	1699	-21.992717794398448
35	1749	-24.200797133119348
36	1799	-21.471876520389653
37	1849	-22.741290810745227
38	1899	-21.373712016657905
39	1949	-24.292722386953244
40	1999	-24.29188446000365
41	2049	-21.03440846380538
42	2099	-23.329941727852223
43	2149	-15.115950417210508
44	2199	-21.019996248888134
45	2249	-15.887300262143574
46	2299	-19.581633407369118
47	2349	-17.710927063585864
48	2399	-17.514278745690365
49	2449	-15.434531876707073
50	2499	-20.40970319068974
